,Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc,y
1224,0.41,0.39,0.61,0.17,0.5,0,0.5,0.61,1
1225,0.41,0.56,0.53,0.16,0.5,0,0.55,0.26,1
1226,0.78,0.73,0.27,0.28,0.5,0,0.56,0.22,0
1227,0.31,0.51,0.38,0.18,0.5,0,0.46,0.31,0
1228,0.63,0.64,0.49,0.2,0.5,0,0.52,0.25,0
1229,0.31,0.4,0.31,0.17,0.5,0,0.52,0.22,0
1230,0.44,0.65,0.49,0.16,0.5,0,0.48,0.31,1
1231,0.48,0.44,0.46,0.37,0.5,0,0.46,0.36,0
1232,0.5,0.49,0.46,0.22,0.5,0,0.53,0.25,0
1233,0.62,0.42,0.47,0.16,0.5,0,0.52,0.22,0
1234,0.5,0.45,0.52,0.18,0.5,0,0.52,0.22,0
1235,0.59,0.51,0.47,0.21,0.5,0,0.47,0.22,0
1236,0.39,0.47,0.49,0.2,0.5,0,0.53,0.26,0
1237,0.49,0.48,0.52,0.24,0.5,0,0.5,0.22,0
1238,0.59,0.48,0.49,0.42,0.5,0,0.52,0.22,0
1239,0.57,0.35,0.5,0.43,0.5,0,0.53,0.22,0
1240,0.61,0.52,0.5,0.44,0.5,0,0.53,0.22,0
1241,0.49,0.51,0.52,0.13,0.5,0,0.51,0.33,1
1242,0.45,0.4,0.56,0.15,0.5,0,0.52,0.22,1
1243,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22,0
1244,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22,0
1245,0.52,0.45,0.53,0.34,0.5,0,0.52,0.44,0
1246,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4,0
1247,0.55,0.79,0.45,0.25,0.5,0,0.51,0.22,1
1248,0.58,0.51,0.63,0.2,0.5,0,0.5,0.42,1
1249,0.63,0.58,0.57,0.1,0.5,0,0.52,0.33,1
1250,0.54,0.67,0.56,0.15,0.5,0,0.57,0.33,1
1251,0.41,0.59,0.65,0.14,0.5,0,0.49,0.33,1
1252,0.47,0.38,0.5,0.15,0.5,0,0.49,0.47,1
1253,0.33,0.17,0.52,0.13,0.5,0,0.51,0.75,1
1254,0.42,0.5,0.59,0.17,0.5,0,0.51,0.22,0
1255,0.54,0.55,0.55,0.4,0.5,0,0.53,0.22,0
1256,0.31,0.31,0.57,0.15,0.5,0,0.5,0.22,0
1257,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0
1258,0.33,0.36,0.62,0.26,0.5,0,0.55,0.22,0
1259,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0
1260,0.47,0.56,0.58,0.19,0.5,0,0.44,0.64,0
1261,0.32,0.32,0.52,0.18,0.5,0,0.48,0.34,0
1262,0.28,0.27,0.5,0.14,0.5,0,0.5,0.28,0
1263,0.41,0.46,0.57,0.25,0.5,0,0.57,0.38,0
1264,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,0
1265,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22,0
1266,0.77,0.7,0.44,0.29,0.5,0,0.56,0.22,0
1267,0.4,0.56,0.53,0.15,0.5,0,0.49,0.22,0
1268,0.79,0.79,0.42,0.26,0.5,0,0.6,0.22,0
1269,0.8,0.83,0.43,0.24,0.5,0,0.54,0.22,0
1270,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22,0
1271,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22,0
1272,0.47,0.46,0.53,0.12,0.5,0,0.51,0.25,1
1273,0.57,0.29,0.63,0.22,0.5,0,0.49,0.27,1
1274,0.52,0.49,0.59,0.21,0.5,0,0.47,0.22,1
1275,0.41,0.42,0.53,0.17,0.5,0,0.48,0.58,1
1276,0.45,0.36,0.5,0.19,0.5,0,0.53,0.7,1
1277,0.53,0.51,0.54,0.21,0.5,0,0.45,0.22,1
1278,0.49,0.5,0.42,0.43,0.5,0,0.5,0.36,0
1279,0.44,0.49,0.49,0.27,0.5,0,0.52,0.22,0
1280,0.25,0.26,0.53,0.17,0.5,0,0.45,0.22,0
1281,0.49,0.46,0.54,0.18,0.5,0,0.35,0.22,0
1282,0.42,0.37,0.54,0.17,0.5,0,0.51,0.22,0
1283,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22,0
1284,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22,0
1285,0.63,0.54,0.53,0.27,0.5,0,0.49,0.22,0
1286,0.54,0.43,0.48,0.27,0.5,0,0.44,0.41,0
1287,0.4,0.44,0.5,0.13,0.5,0,0.52,0.39,0
1288,0.55,0.39,0.39,0.47,0.5,0,0.5,0.83,0
1289,0.59,0.48,0.41,0.53,0.5,0,0.48,0.56,0
1290,0.49,0.38,0.49,0.15,0.5,0,0.53,0.25,1
1291,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38,0
1292,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27,0
1293,0.33,0.46,0.53,0.12,0.5,0,0.5,0.27,0
1294,0.57,0.36,0.51,0.25,0.5,0,0.54,0.25,0
1295,0.45,0.76,0.51,0.25,0.5,0,0.59,0.22,0
1296,0.48,0.44,0.51,0.24,0.5,0,0.49,0.22,0
1297,0.59,0.64,0.44,0.26,0.5,0,0.5,0.22,0
1298,0.79,0.56,0.53,0.19,0.5,0,0.47,0.35,0
1299,0.5,0.5,0.48,0.34,0.5,0,0.52,0.27,1
1300,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28,0
1301,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,0
1302,0.59,0.46,0.57,0.17,0.5,0,0.52,0.22,0
1303,0.53,0.42,0.53,0.19,0.5,0,0.47,0.22,0
1304,0.59,0.46,0.55,0.17,0.5,0,0.52,0.25,0
1305,0.61,0.73,0.5,0.58,0.5,0,0.5,0.22,0
1306,0.5,0.43,0.56,0.17,0.5,0,0.35,0.22,1
1307,0.36,0.52,0.61,0.33,0.5,0,0.52,0.37,1
1308,0.66,0.54,0.53,0.17,0.5,0,0.54,0.22,0
1309,0.52,0.51,0.48,0.12,0.5,0,0.54,0.31,0
1310,0.56,0.46,0.51,0.25,0.5,0,0.54,0.22,0
1311,0.47,0.46,0.49,0.27,0.5,0,0.59,0.22,0
1312,0.5,0.46,0.49,0.27,0.5,0,0.6,0.22,0
1313,0.43,0.48,0.36,0.26,0.5,0,0.52,0.22,0
1314,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22,0
1315,0.46,0.47,0.62,0.3,0.5,0,0.38,0.22,0
1316,0.59,0.7,0.46,0.19,0.5,0,0.54,0.44,0
1317,0.19,0.41,0.55,0.13,0.5,0,0.52,0.25,0
1318,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31,0
1319,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42,0
1320,0.49,0.36,0.47,0.28,0.5,0,0.56,0.54,1
1321,0.42,0.51,0.33,0.16,0.5,0,0.54,0.22,0
1322,0.34,0.42,0.48,0.19,0.5,0,0.46,0.31,1
1323,0.6,0.57,0.63,0.22,0.5,0,0.5,0.49,1
1324,0.53,0.44,0.54,0.52,0.5,0,0.49,0.38,1
1325,0.48,0.39,0.56,0.23,0.5,0,0.6,0.22,0
1326,0.56,0.49,0.47,0.13,0.5,0,0.52,0.22,1
1327,0.47,0.59,0.56,0.09,0.5,0,0.5,0.22,0
1328,0.4,0.28,0.58,0.44,0.5,0,0.41,0.22,0
1329,0.54,0.35,0.55,0.19,0.5,0,0.3,0.22,0
1330,0.5,0.47,0.45,0.14,0.5,0,0.53,0.32,0
1331,0.55,0.49,0.6,0.18,0.5,0,0.51,0.22,1
1332,0.55,0.44,0.5,0.09,0.5,0,0.55,0.22,0
1333,0.66,0.37,0.6,0.25,0.5,0,0.69,0.22,0
1334,0.51,0.49,0.48,0.55,0.5,0,0.52,0.58,0
1335,0.36,0.51,0.51,0.17,0.5,0,0.52,0.22,0
1336,0.68,0.68,0.35,0.16,0.5,0,0.62,0.22,0
1337,0.44,0.35,0.55,0.14,0.5,0,0.52,0.22,0
1338,0.73,0.59,0.35,0.15,0.5,0,0.54,0.22,0
1339,0.6,0.37,0.52,0.15,0.5,0,0.55,0.26,0
1340,0.64,0.61,0.56,0.15,0.5,0,0.54,0.22,0
1341,0.48,0.58,0.58,0.12,0.5,0,0.49,0.22,0
1342,0.65,0.58,0.53,0.21,0.5,0,0.51,0.22,0
1343,0.48,0.49,0.49,0.26,0.5,0,0.39,0.27,0
1344,0.57,0.54,0.32,0.15,0.5,0,0.52,0.25,0
1345,0.4,0.36,0.32,0.16,0.5,0,0.51,0.27,0
1346,0.5,0.55,0.52,0.16,0.5,0,0.51,0.31,0
1347,0.65,0.63,0.47,0.22,0.5,0,0.52,0.27,0
1348,0.41,0.48,0.51,0.2,0.5,0,0.51,0.22,0
1349,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22,0
1350,0.63,0.56,0.52,0.21,0.5,0,0.5,0.22,0
1351,0.56,0.68,0.42,0.36,0.5,0,0.49,0.22,0
1352,0.57,0.47,0.48,0.17,0.5,0,0.52,0.26,0
1353,0.46,0.52,0.51,0.13,0.5,0,0.47,0.22,0
1354,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22,0
1355,0.78,0.71,0.35,0.25,0.5,0,0.49,0.22,0
1356,0.64,0.56,0.52,0.17,0.5,0,0.54,0.47,1
1357,1,0.8,0.29,0.36,0.5,0,0.52,0.22,0
1358,0.51,0.39,0.56,0.55,0.5,0,0.46,0.64,0
1359,0.69,0.66,0.36,0.09,0.5,0,0.56,0.22,0
1360,0.4,0.45,0.45,0.15,0.5,0,0.53,0.48,1
1361,0.49,0.53,0.36,0.15,0.5,0,0.52,0.27,0
1362,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,0
1363,0.45,0.51,0.43,0.22,0.5,0,0.57,0.22,1
1364,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22,0
1365,0.88,0.75,0.41,0.36,0.5,0,0.43,0.22,0
1366,0.49,0.49,0.4,0.2,0.5,0,0.48,0.26,0
1367,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45,1
1368,0.53,0.52,0.49,0.27,0.5,0,0.51,0.22,0
1369,0.5,0.47,0.56,0.31,0.5,0,0.56,0.26,0
1370,0.71,0.79,0.41,0.38,0.5,0,0.54,0.22,0
1371,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33,0
1372,0.47,0.41,0.46,0.18,0.5,0,0.53,0.22,0
1373,0.45,0.39,0.46,0.29,0.5,0,0.42,0.22,0
1374,0.59,0.56,0.5,0.48,0.5,0,0.46,0.22,0
1375,0.32,0.3,0.57,0.38,0.5,0,0.5,0.25,1
1376,0.26,0.3,0.37,0.15,0.5,0,0.53,0.25,0
1377,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39,1
1378,0.45,0.5,0.43,0.16,0.5,0,0.52,0.28,0
1379,0.24,0.25,0.57,0.28,0.5,0,0.51,0.11,0
1380,0.46,0.61,0.55,0.29,0.5,0,0.49,0.22,0
1381,0.54,0.44,0.38,0.22,0.5,0,0.54,0.3,0
1382,0.22,0.53,0.36,0.22,0.5,0,0.54,0.31,0
1383,0.25,0.41,0.47,0.14,0.5,0,0.56,0.68,1
1384,0.43,0.41,0.37,0.18,0.5,0,0.54,0.31,0
1385,0.4,0.44,0.47,0.25,0.5,0,0.54,0.56,1
1386,0.46,0.59,0.38,0.12,0.5,0,0.5,0.22,0
1387,0.8,0.82,0.4,0.31,0.5,0,0.57,0.25,0
1388,0.29,0.39,0.46,0.36,0.5,0,0.51,0.22,1
1389,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,0
1390,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,0
1391,0.43,0.6,0.4,0.12,0.5,0,0.49,0.29,0
1392,0.56,0.71,0.47,0.21,0.5,0,0.52,0.22,0
1393,0.65,0.62,0.26,0.33,0.5,0,0.55,0.22,0
1394,0.77,0.7,0.37,0.12,0.5,0,0.49,0.26,0
1395,0.47,0.61,0.32,0.27,0.5,0,0.5,0.3,0
1396,0.71,0.51,0.49,0.23,0.5,0,0.3,0.32,0
1397,0.59,0.48,0.49,0.49,0.5,0,0.36,0.32,0
1398,0.58,0.63,0.52,0.7,0.5,0,0.46,0.22,0
1399,0.3,0.68,0.41,0.17,0.5,0,0.51,0.22,0
1400,0.74,0.73,0.32,0.2,0.5,0,0.55,0.22,0
1401,0.55,0.35,0.36,0.29,0.5,0,0.51,0.22,0
1402,0.35,0.32,0.31,0.16,0.5,0,0.56,0.22,0
1403,0.67,0.61,0.39,0.24,0.5,0,0.51,0.22,0
1404,0.69,0.57,0.39,0.19,0.5,0,0.48,0.39,0
1405,0.47,0.41,0.53,0.27,0.5,0,0.47,0.25,0
1406,0.39,0.56,0.34,0.18,0.5,0,0.49,0.22,0
1407,0.51,0.38,0.42,0.21,0.5,0,0.46,0.34,0
1408,0.32,0.45,0.39,0.14,0.5,0,0.45,0.22,0
1409,0.75,0.73,0.35,0.33,0.5,0,0.49,0.28,0
1410,0.54,0.54,0.56,0.18,0.5,0,0.46,0.29,1
1411,0.71,0.64,0.42,0.28,0.5,0,0.43,0.22,0
1412,0.28,0.48,0.36,0.16,0.5,0,0.53,0.22,0
1413,0.58,0.44,0.45,0.32,0.5,0,0.52,0.37,1
1414,0.52,0.65,0.36,0.26,0.5,0,0.44,0.22,0
1415,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22,0
1416,0.48,0.58,0.47,0.17,0.5,0,0.53,0.74,0
1417,0.42,0.71,0.45,0.15,0.5,0,0.48,0.22,0
1418,0.38,0.37,0.36,0.14,0.5,0,0.54,0.22,0
1419,0.4,0.4,0.44,0.37,0.5,0,0.53,0.25,1
1420,0.38,0.56,0.38,0.16,0.5,0,0.53,0.22,0
1421,0.8,0.79,0.43,0.25,0.5,0,0.52,0.22,0
1422,0.63,0.65,0.42,0.18,0.5,0,0.54,0.27,0
1423,0.47,0.4,0.63,0.19,0.5,0,0.52,0.32,1
1424,0.83,0.94,0.32,0.21,0.5,0,0.51,0.22,0
1425,0.61,0.76,0.3,0.16,0.5,0,0.45,0.41,0
1426,0.33,0.38,0.47,0.14,0.5,0,0.51,0.47,1
1427,0.38,0.67,0.33,0.17,0.5,0,0.51,0.22,0
1428,0.39,0.33,0.33,0.23,0.5,0,0.47,0.22,0
1429,0.5,0.63,0.45,0.13,0.5,0,0.45,0.32,0
1430,0.2,0.6,0.5,0.29,0.5,0,0.51,0.22,0
1431,0.29,0.26,0.43,0.17,0.5,0,0.55,0.3,0
1432,0.51,0.46,0.41,0.36,0.5,0,0.49,0.22,0
1433,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22,0
1434,0.49,0.56,0.37,0.2,0.5,0,0.53,0.22,0
1435,0.86,0.78,0.34,0.15,0.5,0,0.53,0.22,0
1436,0.38,0.44,0.57,0.14,0.5,0,0.53,0.52,1
1437,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22,0
1438,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22,0
1439,0.49,0.55,0.35,0.23,0.5,0,0.57,0.22,0
1440,0.63,0.71,0.44,0.53,0.5,0,0.52,0.22,0
1441,0.6,0.68,0.3,0.27,0.5,0,0.55,0.22,0
1442,0.4,0.43,0.49,0.17,0.5,0,0.51,0.36,1
1443,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22,0
1444,0.77,0.68,0.35,0.19,0.5,0,0.53,0.43,0
1445,0.51,0.59,0.46,0.13,0.5,0,0.48,0.22,0
1446,0.52,0.46,0.34,0.2,0.5,0,0.51,0.25,0
1447,0.47,0.5,0.6,0.63,0.5,0,0.38,0.16,0
1448,0.34,0.24,0.51,0.15,0.5,0,0.54,0.4,1
1449,0.35,0.29,0.46,0.14,0.5,0,0.54,0.66,1
1450,0.58,0.67,0.49,0.16,0.5,0,0.47,0.28,0
1451,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,0
1452,0.36,0.48,0.61,0.26,0.5,0,0.5,0.16,1
1453,0.41,0.25,0.59,0.44,0.5,0,0.6,0.69,1
1454,0.3,0.37,0.4,0.45,0.5,0,0.48,0.41,0
1455,0.57,0.59,0.49,0.86,0.5,0,0.47,0.22,1
1456,0.38,0.4,0.39,0.19,0.5,0,0.46,0.62,1
1457,0.77,0.74,0.37,0.29,0.5,0,0.45,0.22,0
1458,0.47,0.38,0.58,0.19,0.5,0,0.57,0.22,0
1459,0.5,0.61,0.44,0.2,0.5,0,0.49,0.22,0
1460,0.41,0.45,0.46,0.23,0.5,0,0.5,0.7,0
1461,0.46,0.62,0.46,0.54,0.5,0,0.51,0.27,0
1462,0.74,0.75,0.45,0.44,0.5,0,0.52,0.22,0
1463,0.52,0.53,0.58,0.69,0.5,0,0.5,0.22,0
1464,0.41,0.47,0.5,0.14,0.5,0,0.53,0.37,1
1465,0.25,0.4,0.52,0.15,0.5,0,0.56,0.28,1
1466,0.58,0.56,0.38,0.39,0.5,0,0.54,0.57,1
1467,0.32,0.29,0.29,0.08,0.5,0,0.52,0.22,0
1468,0.38,0.48,0.57,0.3,0.5,0,0.41,0.11,0
1469,0.39,0.58,0.47,0.18,0.5,0,0.48,0.22,0
1470,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26,0
1471,0.63,0.57,0.5,0.48,0.5,0,0.51,0.22,0
1472,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22,0
1473,0.59,0.67,0.54,0.19,0.5,0,0.48,0.6,1
1474,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22,0
1475,0.48,0.61,0.57,0.17,0.5,0,0.45,0.22,0
1476,0.71,0.5,0.5,0.18,0.5,0,0.46,0.22,0
1477,0.61,0.48,0.54,0.25,0.5,0,0.5,0.22,0
1478,0.38,0.32,0.64,0.41,0.5,0,0.44,0.11,0
1479,0.38,0.4,0.66,0.35,0.5,0,0.43,0.11,0
1480,0.81,0.62,0.43,0.17,0.5,0,0.53,0.22,0
1481,0.47,0.43,0.61,0.4,0.5,0,0.48,0.47,1
1482,0.67,0.57,0.36,0.19,0.5,0,0.56,0.22,0
1483,0.43,0.4,0.6,0.16,0.5,0,0.53,0.39,1
1484,0.65,0.54,0.54,0.13,0.5,0,0.53,0.22,0
